Time,Seq,Tier,PDR,Hamming_Distance,Trust_Score,Kalman_State,Kalman_P,Innovation,Dynamic_Threshold,Alarm_Active,Sensor_Vel,Sensor_Accel,Kinematic_Drift,Spatial_Residual,Spatial_Alarm
227.82247924804688,14055,2,0.24,5,1.455125117627385e-06,0.00455986349092677,0.004750222165944287,0.0,0.3400764612458478,1,25.53411293029785,19.769359588623047,100.80314002156042,100.80314002156042,1
227.8364715576172,14056,2,0.245,2,1.307661877151081e-06,0.004566859645711926,0.004852518644358264,0.0,0.340767762265189,1,25.596628189086914,20.389684677124023,101.60452381540675,101.60452381540675,1
227.84954833984375,14057,2,0.25,1,2.829848966923077e-07,0.004573398036825207,0.004954716714050155,0.0,0.34145636679735725,1,25.6684627532959,19.83848762512207,100.70904231979307,100.70904231979307,1
227.86322021484375,14058,2,0.255,120,1.4222220002813817e-06,0.004580233974325207,0.005057068758036475,0.0,0.34214561055540127,1,25.72873306274414,19.780332565307617,100.97467590320315,100.97467590320315,1
227.87835693359375,14059,2,0.26,114,1.4369492984904762e-06,0.0045878023337002066,0.005159737573857885,0.0,0.34283762652999594,1,25.79510498046875,19.453765869140625,100.89741175783104,100.89741175783104,1
227.89186096191406,14060,2,0.265,61,1.5415650557601794e-06,0.004594554347860363,0.0052621763338688765,0.0,0.34352523488794806,1,25.878387451171875,20.7747745513916,100.3703429071299,100.3703429071299,1
227.90496826171875,14061,2,0.27,38,1.6190807063815957e-06,0.004601107997762707,0.005364595938892803,0.0,0.34421121923905273,1,25.945043563842773,19.77301788330078,100.00239026239377,100.00239026239377,1
227.91944885253906,14062,2,0.275,21,1.653331907684509e-06,0.004608348293172863,0.00546732958569401,0.0,0.3448999366066136,1,26.022090911865234,20.164085388183594,99.84538476137635,99.84538476137635,1
227.9332733154297,14063,2,0.28,6,1.5251510202992604e-06,0.004615260524618175,0.005569999037670205,0.0,0.34558644553719386,1,26.091312408447266,20.58922576904297,100.45062842327688,100.45062842327688,1
227.94793701171875,14064,2,0.285,1,1.605280903387242e-06,0.004622592372762706,0.0056728946719768,0.0,0.34627453277391224,1,26.163467407226562,19.604209899902344,100.0665884925701,100.0665884925701,1
227.9610595703125,14065,2,0.29,1,1.386113724484311e-06,0.004629153652059581,0.005775542303154479,0.0,0.34695803885828946,1,26.21185302734375,19.798158645629883,101.16754956198889,101.16754956198889,1
227.97427368164062,14066,2,0.295,2,2.6349988925762117e-07,0.004635760707723644,0.005878262523222017,0.0,0.3476411407025902,1,26.29274559020996,20.24835968017578,100.11909666929822,100.11909666929822,1
227.9888916015625,14067,2,0.3,116,1.756946370678743e-06,0.004643069667684581,0.005981335409130204,0.0,0.3483274589838875,1,26.368799209594727,19.49103355407715,99.38949954343991,99.38949954343991,1
228.0037841796875,14068,2,0.305,99,1.7263196343088608e-06,0.004650515956747081,0.006084535253244686,0.0,0.34901406458651807,1,26.44200325012207,19.955787658691406,99.52139095913991,99.52139095913991,1
228.01739501953125,14069,2,0.31,66,1.6684530949570006e-06,0.004657321376668956,0.006187521183156642,0.0,0.3496965693975418,1,26.506038665771484,19.888656616210938,99.77710238439465,99.77710238439465,1
228.03170776367188,14070,2,0.315,38,1.4240781145895898e-06,0.004664477748739269,0.006290724847290899,0.0,0.35038054116291634,1,26.5704402923584,20.65395736694336,100.9648941804592,100.9648941804592,1
228.0459442138672,14071,2,0.32,15,1.5497482533106404e-06,0.004671595973836925,0.006393976667270066,0.0,0.3510637976286227,1,26.653125762939453,20.3184871673584,100.33063543082373,100.33063543082373,1
228.0597381591797,14072,2,0.325,12,1.5884392025404786e-06,0.004678492946493175,0.006497189853340389,0.0,0.35174523263302876,1,26.724044799804688,20.005966186523438,100.1456899310422,100.1456899310422,1
228.07342529296875,14073,2,0.33,6,1.4028592602881604e-06,0.0046853365133877065,0.006600439280110181,0.0,0.3524258127904249,1,26.773324966430664,19.554122924804688,101.0774855646298,101.0774855646298,1
228.08770751953125,14074,2,0.335,2,1.4957328631010491e-06,0.004692477626668957,0.006703895303039582,0.0,0.35310771405812735,1,26.854503631591797,20.36473846435547,100.59670696352157,100.59670696352157,1
228.10150146484375,14075,2,0.34,1,1.603571223927237e-06,0.004699374599325207,0.006807296875725271,0.0,0.3537876084341104,1,26.925331115722656,19.702058792114258,100.07458050756777,100.07458050756777,1
228.11866760253906,14076,2,0.345,1,1.5619529762126628e-06,0.004707957668172863,0.0069116180139833635,0.0,0.35447787254756863,1,27.020463943481445,20.75029754638672,100.27180208893043,100.27180208893043,1
228.13417053222656,14077,2,0.35,1,2.534148371697112e-07,0.004715709133016613,0.007015604795695986,0.0,0.35516255878296615,1,27.080625534057617,20.186412811279297,101.53678513805127,101.53678513805127,1
228.14797973632812,14078,2,0.355,116,1.322708387210003e-06,0.004722613735067394,0.007119223802151396,0.0,0.35584127672230853,1,27.158313751220703,20.838279724121094,101.51871836218291,101.51871836218291,1
228.16184997558594,14079,2,0.36,102,1.3716767922497132e-06,0.0047295488546963,0.007222923495243308,0.0,0.35651972099336915,1,27.233396530151367,20.368392944335938,101.24607472930911,101.24607472930911,1
228.1753692626953,14080,2,0.365,63,1.361978615894159e-06,0.004736308498250987,0.007326592337991117,0.0,0.35719648800333975,1,27.295961380004883,19.867948532104492,101.29929038158835,101.29929038158835,1
228.1888427734375,14081,2,0.37,27,1.4112413353337342e-06,0.004743045253622081,0.007430310766474117,0.0,0.3578725986971719,1,27.359899520874023,19.673879623413086,101.0328064590882,101.0328064590882,1
